"UA_GEOID","UA_NAME","avg_frequency","pct_chain","n_rest"
"62920","Newport, VT",1517.05,0.1,20
"62930","Newport, WA--ID",3084.76470588235,0.470588235294118,17
"62947","New Prague, MN",3120,0.529411764705882,17
"62964","New Richmond, OH",4107.3,0.5,10
"62974","New Richmond, WI",636.590909090909,0.454545454545455,22
"63001","New Roads, LA",4207.29166666667,0.416666666666667,24
"63028","New Tazewell, TN",3077.5,0.6,20
"63055","Newton, IL",2999.81818181818,0.636363636363636,11
"63082","Newton, IA",3230.25,0.638888888888889,36
"63109","Newton, KS",2107.26829268293,0.48780487804878,41
"63136","Newton, MS",4016.75,0.583333333333333,12
"63137","Newton, NJ",2108.78260869565,0.347826086956522,23
"63163","New Ulm, MN",2724.11764705882,0.5,34
"63190","New Wilmington, PA",16.3333333333333,0.666666666666667,3
"63217","New York--Newark, NY--NJ--CT",1264.97794010833,0.284205283582709,48187
"63244","Nicholasville, KY",4621.92857142857,0.80952380952381,42
"63271","Nine Mile Falls, WA",6,0.333333333333333,3
"63282","Nipomo, CA",3274.30434782609,0.478260869565217,23
"63298","Nocona, TX",1106.57142857143,0.285714285714286,7
"63325","Nogales, AZ",2497.89285714286,0.446428571428571,56
"63352","Nokomis, IL",1269.57142857143,0.571428571428571,7
"63379","Nome, AK",2034.66666666667,0.25,12
"63406","Norfolk, NE",2677.24590163934,0.59016393442623,61
"63433","Norman, OK",1840.16254416961,0.554770318021201,283
"63447","Norris, TN",3860.36666666667,0.633333333333333,30
"63460","North Adams, MA--VT",1659.46268656716,0.253731343283582,67
"63487","North Baltimore, OH",7586.5,0.833333333333333,6
"63541","North Branch, MN",3665.10526315789,0.68421052631579,19
"63568","North Brookfield, MA",3225.5,0.277777777777778,18
"63579","North Conway, NH",1561.19540229885,0.310344827586207,87
"63588","North Eagle Butte, SD",12359.5,1,2
"63622","North East, PA",2647.53846153846,0.230769230769231,13
"63649","Northern Cambria, PA",4095.71428571429,0.571428571428571,7
"63676","Northfield, MN",1443,0.375,40
"63703","Northfield, VT",3368.7,0.2,10
"63784","North Manchester, IN",3426.33333333333,0.4,15
"63811","North Platte, NE",3056.08,0.56,50
"63838","North Port--Port Charlotte, FL",2018.55,0.44375,320
"63865","North Vernon, IN",3734.81818181818,0.545454545454545,22
"63892","North Webster, IN",1636.53333333333,0.2,15
"63946","North Wilkesboro--Wilkesboro, NC",3068.51428571429,0.485714285714286,70
"64000","Norton, KS",5332.14285714286,0.714285714285714,7
"64027","Norton--Wise, VA",3361.02272727273,0.545454545454545,44
"64054","Norwalk, OH",3362.3125,0.4375,48
"64108","Norwich, NY",2955.91666666667,0.416666666666667,24
"64135","Norwich--New London, CT--RI",1792.82949308756,0.304147465437788,651
"64189","Norwood Young America, MN",5269.75,0.5,8
"64216","Nowata, OK",3743,0.7,10
"64243","Nyssa, OR",3120.75,0.25,8
"64297","Oakdale, LA",5823.9,0.6,10
"64351","Oak Harbor, OH",4086.15384615385,0.461538461538462,13
"64378","Oak Harbor, WA",2364.73684210526,0.381578947368421,76
"64432","Oakhurst, CA",1457.66666666667,0.5,18
"64459","Oak Island, NC",1197.02272727273,0.227272727272727,88
"64475","Oakland, TN",4602.83333333333,0.666666666666667,18
"64486","Oakland City, IN",4060.5,0.5,6
"64513","Oakridge, OR",2088,0.285714285714286,14
"64550","Oberlin, OH",3832.27777777778,0.333333333333333,18
"64567","Ocala, FL",2735.79328165375,0.555555555555556,387
"64594","Oceana, WV",7715.5,0.833333333333333,6
"64648","Ocean Park, WA",1.5,0,12
"64660","Ocean Pines, MD--DE",1104.06791569087,0.23887587822014,427
"64675","Ocean Shores, WA",1832.64705882353,0.147058823529412,34
"64702","Ocean View, DE",833.317073170732,0.219512195121951,82
"64729","Ocilla, GA",4873.2,0.6,5
"64756","Oconto, WI",5423,0.428571428571429,7
"64783","Oconto Falls, WI",6301.6,0.4,5
"64810","Odem, TX",6184.75,0.75,4
"64837","Odessa, MO",3202.25,0.4375,16
"64864","Odessa, TX",2154.1023255814,0.553488372093023,215
"64891","Oelwein, IA",4298.5,0.5,12
"64918","Ogallala, NE",931.75,0.5,12
"64945","Ogden--Layton, UT",2334.74668028601,0.573033707865168,979
"64972","Ogdensburg, NY",1485.44,0.36,25
"64999","Oil City, PA",2623.77777777778,0.333333333333333,18
"65026","Okeechobee--Taylor Creek, FL",4283.50877192982,0.508771929824561,57
"65053","Okemah, OK",3447.90909090909,0.363636363636364,11
"65080","Oklahoma City, OK",2070.13642503377,0.528140477262494,2221
"65107","Okmulgee, OK",3559.38095238095,0.619047619047619,21
"65161","Olean, NY",2775.43835616438,0.397260273972603,73
"65188","Olney, IL",3618.64,0.44,25
"65215","Olney, TX",6418.6,0.8,5
"65242","Olympia--Lacey, WA",2043.03056768559,0.414847161572052,458
"65269","Omaha, NE--IA",2084.29055690073,0.518765133171913,1652
"65296","Omak, WA",3602.31034482759,0.620689655172414,29
"65323","Omro, WI",4058.83333333333,0.333333333333333,6
"65338","Onalaska, TX",3097.88888888889,0.444444444444444,9
"65350","Onawa, IA",5905.45454545455,0.636363636363636,11
"65404","Oneida, NY",1590.58139534884,0.27906976744186,43
"65431","Oneida, TN",4525.77272727273,0.590909090909091,22
"65458","O'Neill, NE",3759.08333333333,0.5,12
"65485","Oneonta, AL",2789.14285714286,0.535714285714286,28
"65512","Oneonta, NY",2343.37209302326,0.395348837209302,86
"65539","Ontario, OR--ID",2733.6,0.52,75
"65566","Oostburg, WI",4907.2,0.4,5
"65593","Opelousas, LA",2007.83928571429,0.375,56
"65620","Opp, AL",3744.08333333333,0.916666666666667,12
"65674","Orange, VA",3417,0.541666666666667,24
"65701","Orangeburg, SC",2998.86440677966,0.610169491525424,59
"65728","Orange City, IA",934.615384615385,0.384615384615385,13
"65755","Orange Cove, CA",6084,0.25,4
"65767","Orangetree, FL",6870.66666666667,0.666666666666667,6
"65782","Oregon, IL",1935.73913043478,0.260869565217391,23
"65809","Oregon, WI",2668.55,0.3,20
"65836","Orland, CA",2493.09090909091,0.5,22
"65863","Orlando, FL",1911.23624102676,0.495758103110724,4597
"65890","Orofino, ID",1310.31578947368,0.31578947368421,19
"65917","Orosi, CA",4536.55555555556,0.444444444444444,9
"65944","Oroville, CA",2631.25373134328,0.507462686567164,67
"65971","Orrville, OH",3905.5,0.666666666666667,18
"66025","Orwigsburg, PA",2050.66666666667,0.25,12
"66052","Osage, IA",2437.5,0.583333333333333,12
"66060","Osage Beach, MO",2237.81481481481,0.407407407407407,54
"66068","Osage City, KS",1314.6,0.6,10
"66079","Osawatomie, KS",1171.57142857143,0.714285714285714,7
"66093","Osburn, ID",9.26666666666667,0.0666666666666667,15
"66106","Osceola, AR",4722.22222222222,0.555555555555556,9
"66133","Osceola, IA",3997.07692307692,0.615384615384615,13
"66134","Osceola, WI",3624.5,0.375,8
"66160","Oshkosh, WI",2123.12,0.513333333333333,150
"66187","Oskaloosa, IA",2160.33333333333,0.433333333333333,30
"66214","Ossian, IN",4867.4,0.2,5
"66241","Oswego, NY",3113.25555555556,0.377777777777778,90
"66268","Othello, WA",3308.38095238095,0.333333333333333,21
"66276","Otisville, NY",17,1,2
"66285","Otsego--Plainwell, MI",2720.5,0.375,40
"66295","Ottawa, IL",1824.18421052632,0.355263157894737,76
"66322","Ottawa, KS",2454.1875,0.625,32
"66349","Ottawa, OH",3573,0.555555555555556,18
"66376","Ottumwa, IA",2211.71666666667,0.466666666666667,60
"66430","Owatonna, MN",2734.89285714286,0.535714285714286,56
"66457","Owego, NY",2047.2,0.333333333333333,30
"66484","Owensboro, KY",2912.25454545455,0.6,165
"66511","Owensville, MO",3891.92857142857,0.5,14
"66538","Owosso, MI",2805.90566037736,0.509433962264151,53
"66565","Oxford, MS",1341.09333333333,0.453333333333333,150
"66592","Oxford, NC",3373.54166666667,0.625,24
"66619","Oxford, OH",2302.3275862069,0.448275862068966,58
"66673","Oxnard, CA",1772.43250327654,0.422018348623853,763
"66690","Ozark, AL",2117.4375,0.59375,32
"66700","Ozark, AR",3884.55555555556,0.555555555555556,9
"66727","Ozona, TX",2917.18181818182,0.272727272727273,11
"66740","Pacific, MO",5366.77777777778,0.611111111111111,18
"66754","Paden City, WV",2226.33333333333,0.333333333333333,3
"66781","Paducah, KY--IL",2390.20744680851,0.590425531914894,188
"66808","Page, AZ",1607.93333333333,0.3,30
"66835","Pageland, SC",5234.91666666667,0.666666666666667,12
"66889","Pagosa Springs, CO",1434.2972972973,0.216216216216216,37
"66916","Pahokee, FL",6091.75,0.5,4
"66943","Pahrump, NV",2078.4262295082,0.442622950819672,61
"66997","Paintsville, KY",4462.32,0.72,25
"67024","Palacios, TX",3218.8,0.5,10
"67051","Palatka, FL",3283.0350877193,0.596491228070175,57
"67078","Palestine, TX",2475.08450704225,0.577464788732394,71
"67105","Palm Bay--Melbourne, FL",1900.5099394987,0.400172860847018,1157
"67134","Palm Coast--Daytona Beach--Port Orange, FL",1619.62920268972,0.409221902017291,1041
"67213","Palmyra, MO",4016.25,0.5,8
"67223","Palmyra, NY",2108.25,0.1875,16
"67231","Paloma Creek South--Paloma Creek, TX",3246.6,0.6,10
"67240","Pampa, TX",3042.87878787879,0.484848484848485,33
"67267","Pana, IL",4314.58333333333,0.666666666666667,12
"67294","Panama City, FL",1893.46830985915,0.447183098591549,568
"67305","Panama City Northeast, FL",2,0,2
"67321","Paola, KS",4102.07142857143,0.642857142857143,28
"67348","Paoli, IN",3192.125,0.5,16
"67375","Paradise, CA",3827.08333333333,0.5,24
"67402","Paragould, AR",2593.19642857143,0.535714285714286,56
"67456","Paris, AR",5820.3,0.7,10
"67483","Paris, IL",3397.1,0.7,20
"67510","Paris, KY",3791.64285714286,0.678571428571429,28
"67537","Paris, TN",2757.29787234043,0.48936170212766,47
"67564","Paris, TX",2760.625,0.5625,80
"67618","Park City, UT",961.846153846154,0.195804195804196,143
"67645","Parker, AZ--CA",1925.47368421053,0.421052631578947,19
"67672","Parkersburg, WV--OH",3518.77714285714,0.662857142857143,175
"67726","Park Rapids, MN",2601.08695652174,0.478260869565217,23
"67753","Parlier, CA",4663.22222222222,0.555555555555556,9
"67765","Parowan, UT",1.14285714285714,0,7
"67780","Parsons, KS",3791.05263157895,0.631578947368421,19
"67807","Pascagoula, MS",3236.11111111111,0.488888888888889,90
"67861","Patterson, CA",3543.07407407407,0.555555555555556,27
"67882","Patton, PA",34.5,0.25,4
"67915","Paulding, OH",5361.625,0.625,8
"67942","Pauls Valley, OK",2452.42857142857,0.571428571428571,7
"67969","Pawhuska, OK",1790.36363636364,0.454545454545455,11
"67996","Pawleys Island, SC",868.651162790698,0.186046511627907,43
"68050","Pawnee, IL",1161.5,0.5,2
"68077","Paw Paw, MI",2478.68965517241,0.482758620689655,29
"68106","Paw Paw Lake--Hartford, MI",3231.5,0.428571428571429,28
"68131","Paxton, IL",2361.6,0.533333333333333,15
"68158","Payson, AZ",2478.14545454545,0.509090909090909,55
"68171","Peaceful Valley, WA",1,0,1
"68196","Pearisburg, VA",3404.54545454545,0.545454545454545,11
"68212","Pearsall, TX",2105.47058823529,0.411764705882353,17
"68228","Pecan Acres, TX",848.8,0.2,5
"68239","Pecan Plantation, TX",5,0,1
"68266","Pecos, TX",1787.27272727273,0.424242424242424,33
"68320","Pelham, GA",6534.75,0.5,4
"68347","Pella, IA",2610.28571428571,0.523809523809524,42
"68374","Pell City, AL",3022.54545454545,0.636363636363636,33
"68401","Pembroke, NC",6047.66666666667,0.888888888888889,18
"68428","Pendleton, OR",1654.53846153846,0.384615384615385,39
"68455","Penn Yan, NY",2140.93103448276,0.310344827586207,29
"68482","Pensacola, FL--AL",2190.70725707257,0.520295202952029,813
"68509","Peoria, IL",2422.32625189681,0.502276176024279,659
"68536","Peotone, IL",3106.30769230769,0.461538461538462,13
"68572","Perham, MN",2825.13333333333,0.333333333333333,15
"68590","Perry, FL",4078.84615384615,0.576923076923077,26
"68644","Perry, IA",3541.1875,0.5,16
"68671","Perry, MI",4604.14285714286,0.571428571428571,14
"68698","Perry, NY",2704.55555555556,0.111111111111111,9
"68725","Perry, OK",3049.25,0.375,8
"68752","Perryton, TX",2870.52941176471,0.588235294117647,17
"68779","Perryville, MO",2746.04545454545,0.545454545454545,22
"68806","Peru, IN",2419.15789473684,0.473684210526316,38
"68833","Peru--LaSalle, IL",2043.94214876033,0.388429752066116,121
"68860","Peshtigo, WI",4867.4,0.2,5
"68887","Petaluma, CA",1328.35294117647,0.352941176470588,204
"68900","Peterborough, NH",1958.27272727273,0.181818181818182,22
"68941","Petersburg, IL",2980.18181818182,0.636363636363636,11
"68995","Petersburg, WV",3726.28571428571,0.428571428571429,14
"69022","Petoskey, MI",1918.2,0.338461538461538,65
"69034","Phelan, CA",3750.4375,0.5625,16
"69049","Philadelphia, MS",3423.975,0.5,40
"69076","Philadelphia, PA--NJ--DE--MD",1313.28300504639,0.360166042650171,12286
"69103","Philippi, WV",4414.33333333333,0.444444444444444,9
"69130","Philipsburg, PA",3840.1,0.6,10
"69157","Phillipsburg, KS",4344.125,0.375,8
"69184","Phoenix--Mesa, AZ",1857.88413846551,0.48411263239473,7742
"69211","Picayune, MS",4083.64102564103,0.487179487179487,39
"69238","Picture Rocks, AZ",8111.66666666667,0.333333333333333,3
"69265","Piedmont, AL",3583.9375,0.5625,16
"69292","Pierre, SD",2506.18918918919,0.513513513513513,37
"69319","Pierre Part, LA",4867.6,0.2,5
"69346","Piggott, AR",591.285714285714,0.571428571428571,7
"69373","Pikeville, KY",3866.86842105263,0.763157894736842,38
"69400","Pilot Point, TX",3174.09090909091,0.636363636363636,11
"69427","Pinckneyville, IL",4063.81818181818,0.545454545454545,11
"69454","Pine Bluff, AR",3642.11594202899,0.63768115942029,69
"69481","Pine City, MN",4467.53333333333,0.666666666666667,15
"69508","Pine Grove, PA",1948.71428571429,0.571428571428571,7
"69517","Pinehurst--Southern Pines, NC",1339.69892473118,0.381720430107527,186
"69526","Pine Island, MN",8111.66666666667,0.333333333333333,3
"69535","Pine Ridge, SD",10543,1,3
"69589","Pipestone, MN",3546.41666666667,0.333333333333333,12
"69616","Piqua, OH",3601.64814814815,0.648148148148148,54
"69632","Pittsboro, NC",1310.16,0.28,25
"69643","Pittsburg, KS",2406.4696969697,0.621212121212121,66
"69670","Pittsburg, TX",1995.83333333333,0.333333333333333,12
"69697","Pittsburgh, PA",1913.01208665907,0.385404789053592,4385
"69724","Pittsfield, IL",3628.76923076923,0.384615384615385,13
"69751","Pittsfield, ME",4056.83333333333,0.166666666666667,6
"69778","Pittsfield, MA",2311.41666666667,0.352564102564103,156
"69832","Placerville--Diamond Springs, CA",1616.00751879699,0.353383458646617,133
"69886","Plain City, OH",4054.72727272727,0.272727272727273,11
"69940","Plainview, MN",3483.28571428571,0.428571428571429,7
"69967","Plainview, TX",2039.45454545455,0.409090909090909,44
"70021","Planada, CA",1,0,1
"70102","Platte City, MO",3797.90909090909,0.863636363636364,22
"70129","Platteville, WI",2711.16129032258,0.645161290322581,31
"70156","Plattsburgh, NY",2818.14851485149,0.445544554455446,101
"70183","Plattsmouth, NE",2995.52631578947,0.526315789473684,19
"70210","Pleasant Hill, MO",4882.17647058824,0.647058823529412,17
"70237","Pleasanton, TX",2306.12195121951,0.609756097560976,41
"70270","Pleasant View, TN",4336.70588235294,0.647058823529412,17
"70291","Plymouth, IN",3029.91891891892,0.594594594594595,37
"70318","Plymouth, NH",903.62962962963,0.185185185185185,27
"70345","Plymouth, NC",5588.5,0.8125,16
"70372","Plymouth, WI",2644.54838709677,0.354838709677419,31
"70399","Pocahontas, AR",1735.25,0.375,8
"70426","Pocatello, ID",1988.04487179487,0.538461538461538,156
"70453","Pocomoke City, MD",4557.5,0.5,12
"70465","Pocono Woodland Lakes, PA",1,0,1
"70480","Poinciana, FL",3579.80952380952,0.571428571428571,21
"70507","Point Pleasant--Gallipolis, OH--WV",3572.54901960784,0.568627450980392,51
"70534","Pojoaque, NM",2872.4,0.4,10
"70548","Polk City, IA",292.25,0.25,8
"70588","Polson, MT",2357.81818181818,0.363636363636364,22
"70615","Ponca City, OK",2594.32075471698,0.660377358490566,53
"70669","Pontiac, IL",3435.3125,0.40625,32
"70696","Pontotoc, MS",3547,0.636363636363636,22
"70750","Poolesville, MD",5504.44444444444,0.666666666666667,9
"70777","Poplar, MT",2.5,0,2
"70804","Poplar Bluff, MO",2707.02816901408,0.605633802816901,71
"70815","Poplar-Cotton Center, CA",1.5,0,2
"70831","Portage, PA",5446.85714285714,0.714285714285714,7
"70858","Portage, WI",2249.33333333333,0.444444444444444,36
"70885","Portageville, MO",1.25,0,4
"70912","Portales, NM",2505.96875,0.5,32
"70939","Port Angeles, WA",1015.7027027027,0.256756756756757,74
"70993","Port Arthur, TX",2894.0303030303,0.556818181818182,264
"71020","Port Barre, LA",7585,0.6,5
"71047","Port Clinton, OH",1320.13698630137,0.191780821917808,73
"71074","Porterville, CA",2051.55102040816,0.571428571428571,98
"71128","Port Hadlock-Irondale, WA",726.8,0.2,10
"71155","Port Huron, MI",2326.51184834123,0.511848341232227,211
"71182","Port Isabel--Laguna Heights, TX",1308.60576923077,0.288461538461538,104
"71209","Port Jervis, NY--PA",1662.09333333333,0.266666666666667,75
"71236","Portland, IN",3552.63157894737,0.631578947368421,19
"71263","Portland, ME",1309.54835493519,0.271186440677966,1003
"71290","Portland, MI",3474.47058823529,0.529411764705882,17
"71317","Portland, OR--WA",1355.46523285899,0.33764553686934,6184
"71344","Portland, TN--KY",3619.96,0.52,25
"71371","Port Lavaca, TX",2783.625,0.4,40
"71398","Portola, CA",2718,0.222222222222222,9
"71452","Port St. Joe, FL",472.8,0.233333333333333,30
"71479","Port St. Lucie, FL",2056.55081555834,0.429109159347553,797
"71506","Portsmouth, NH--ME",841.113445378151,0.199579831932773,476
"71533","Portsmouth, OH--KY",2912.56976744186,0.63953488372093,86
"71560","Port Townsend, WA",694.701492537313,0.134328358208955,67
"71614","Post, TX",4395.36363636364,0.454545454545455,11
"71641","Poteau, OK",2964.7037037037,0.666666666666667,27
"71668","Poteet, TX",1412.33333333333,0.333333333333333,3
"71695","Potosi, MO",4572.07142857143,0.642857142857143,14
"71722","Potsdam, NY",3449.4,0.525,40
"71749","Pottstown, PA",1797.31683168317,0.346534653465347,202
"71776","Pottsville, PA",2770.07777777778,0.422222222222222,90
"71803","Poughkeepsie--Newburgh, NY--NJ",1618.58145814581,0.313231323132313,1111
"71830","Powell, WY",2487.66666666667,0.476190476190476,21
"71857","Prairie du Chien, WI--IA",1360.72727272727,0.333333333333333,33
"71884","Prairie du Sac--Sauk City, WI",3121.16666666667,0.388888888888889,18
"71911","Prairie Grove, AR",591.5,0.5,6
"71938","Prairie View, TX",6941.5,1,4
"71965","Pratt, KS",2335.48,0.48,25
"72019","Premont, TX",7145,0.75,4
"72073","Prescott, AR",3471.66666666667,0.666666666666667,3
"72100","Prescott, WI",1908.73333333333,0.266666666666667,15
"72112","Prescott Valley--Prescott, AZ",1814.92432432432,0.405405405405405,185
